Computer Time,Timestamp,Time (Milli Sec.),Galvanic_Skin_Response,Heart_Rate,Skin_Temperature,Mood
 22:54:39,00:06:00,360492,537,125,22.46,HAPPY
 22:54:39,00:06:01,360653,537,125,30.27,HAPPY
 22:54:40,00:06:01,360816,535,125,24.9,HAPPY
 22:54:40,00:06:01,360979,535,125,20.02,HAPPY
 22:54:40,00:06:01,361142,538,125,20.51,HAPPY
 22:54:40,00:06:01,361305,537,125,22.95,HAPPY
 22:54:40,00:06:01,361467,541,125,21.97,HAPPY
 22:54:40,00:06:02,361630,537,125,34.18,HAPPY
 22:54:44,00:06:05,365337,543,108,23.44,HAPPY
 22:54:44,00:06:06,365500,543,108,24.9,HAPPY
 22:54:44,00:06:06,365663,541,108,25.39,HAPPY
 22:54:45,00:06:06,365826,539,108,20.02,HAPPY
 22:54:45,00:06:06,365987,540,108,23.44,HAPPY
 22:54:45,00:06:06,366150,540,108,216.31,HAPPY
 22:54:45,00:06:06,366313,541,99,21.48,HAPPY
 22:54:45,00:06:06,366476,544,99,19.53,HAPPY
 22:54:45,00:06:07,366638,544,99,26.86,HAPPY
 22:54:46,00:06:07,366800,543,99,24.41,HAPPY
 22:54:46,00:06:07,366963,542,99,26.37,HAPPY
 22:54:46,00:06:07,367126,542,99,25.39,HAPPY
 22:54:46,00:06:07,367288,542,88,26.86,HAPPY
 22:54:46,00:06:07,367451,544,88,23.44,HAPPY
 22:54:46,00:06:08,367613,546,88,26.37,HAPPY
 22:54:47,00:06:08,367776,542,88,26.86,HAPPY
 22:54:47,00:06:08,367938,542,89,26.37,HAPPY
 22:54:47,00:06:08,368101,540,89,21,HAPPY
 22:54:47,00:06:08,368264,541,89,25.39,HAPPY
 22:54:47,00:06:08,368427,540,89,24.41,HAPPY
 22:54:47,00:06:09,368588,542,89,24.9,HAPPY
 22:54:48,00:06:09,368751,545,87,20.51,HAPPY
 22:54:48,00:06:09,368914,543,87,25.88,HAPPY
 22:54:48,00:06:09,369076,544,86,21.97,HAPPY
 22:54:48,00:06:09,369239,543,86,35.16,HAPPY
 22:54:48,00:06:09,369401,543,90,25.88,HAPPY
 22:54:48,00:06:10,369564,544,90,23.93,HAPPY
 22:54:49,00:06:10,369726,544,90,21,HAPPY
 22:54:49,00:06:10,369889,547,90,21.48,HAPPY
 22:54:49,00:06:10,370052,544,90,19.53,HAPPY
 22:54:49,00:06:10,370214,545,90,21.48,HAPPY
 22:54:49,00:06:10,370376,543,86,30.76,HAPPY
 22:54:49,00:06:11,370539,543,86,22.46,HAPPY
 22:54:50,00:06:11,370702,544,86,25.88,HAPPY
 22:54:50,00:06:11,370865,544,86,22.46,HAPPY
 22:54:50,00:06:11,371027,547,86,22.46,HAPPY
 22:54:50,00:06:11,371189,543,79,23.44,RELAXED
 22:54:50,00:06:11,371352,544,79,24.9,RELAXED
 22:54:50,00:06:12,371515,541,79,21.48,RELAXED
 22:54:51,00:06:12,371678,542,79,29.3,RELAXED
 22:54:51,00:06:12,371840,543,79,37.6,RELAXED
 22:54:51,00:06:12,372002,543,74,34.18,RELAXED
 22:54:51,00:06:12,372165,546,74,26.37,RELAXED
 22:54:51,00:06:12,372328,542,74,21.97,RELAXED
 22:54:51,00:06:12,372490,542,74,21,RELAXED
 22:54:51,00:06:13,372653,541,74,20.02,RELAXED
 22:54:52,00:06:13,372815,540,81,25.88,SAD
 22:54:52,00:06:13,372978,543,81,24.41,SAD
 22:54:52,00:06:13,373140,543,81,21,SAD
 22:54:52,00:06:13,373303,545,86,24.9,HAPPY
 22:54:52,00:06:13,373466,542,86,34.18,HAPPY
 22:54:52,00:06:14,373628,542,95,24.9,HAPPY
 22:54:53,00:06:14,373790,541,95,22.95,HAPPY
 22:54:53,00:06:14,373953,539,95,21.48,HAPPY
 22:54:53,00:06:14,374116,543,95,22.95,HAPPY
 22:54:53,00:06:14,374279,543,94,25.39,HAPPY
 22:54:53,00:06:14,374441,545,94,23.93,HAPPY
 22:54:53,00:06:15,374603,542,94,26.37,HAPPY
 22:54:54,00:06:15,374766,541,94,23.93,HAPPY
 22:54:54,00:06:15,374929,540,94,21,HAPPY
 22:54:54,00:06:15,375092,540,93,25.39,HAPPY
 22:54:54,00:06:15,375254,544,93,21.48,HAPPY
 22:54:54,00:06:15,375416,544,93,26.37,HAPPY
 22:54:54,00:06:16,375579,546,93,22.46,HAPPY
 22:54:55,00:06:16,375742,544,93,23.93,HAPPY
 22:54:55,00:06:16,375904,543,93,23.93,HAPPY
 22:54:55,00:06:16,376067,542,93,26.37,HAPPY
 22:54:55,00:06:16,376229,542,93,25.39,HAPPY
 22:54:55,00:06:16,376392,546,93,21.48,HAPPY
 22:54:55,00:06:17,376554,547,93,34.67,HAPPY
 22:54:56,00:06:17,376717,549,93,24.9,HAPPY
 22:54:56,00:06:17,376880,546,93,22.95,HAPPY
 22:54:56,00:06:17,377042,544,93,22.46,HAPPY
 22:54:56,00:06:17,377204,544,93,20.51,HAPPY
 22:54:56,00:06:17,377367,544,93,26.37,HAPPY
 22:54:56,00:06:18,377530,548,93,21.97,HAPPY
 22:54:57,00:06:18,377693,546,93,26.37,HAPPY
 22:54:57,00:06:18,377856,547,93,22.46,HAPPY
 22:54:57,00:06:18,378017,546,93,23.44,HAPPY
 22:54:57,00:06:18,378180,545,97,27.34,HAPPY
 22:54:57,00:06:18,378343,545,97,26.37,HAPPY
 22:54:57,00:06:19,378506,545,103,25.39,HAPPY
 22:54:57,00:06:19,378668,548,103,26.86,HAPPY
 22:54:58,00:06:19,378830,547,103,22.95,HAPPY
 22:54:58,00:06:19,378993,548,105,26.86,HAPPY
 22:54:58,00:06:19,379156,546,105,29.3,HAPPY
 22:54:58,00:06:19,379318,545,105,22.95,HAPPY
 22:54:58,00:06:19,379482,545,105,21.48,HAPPY
 22:54:58,00:06:20,379643,544,105,25.39,HAPPY
 22:54:59,00:06:20,379806,548,96,21.48,HAPPY
 22:54:59,00:06:20,379969,547,96,25.88,HAPPY
 22:54:59,00:06:20,380132,546,96,31.25,HAPPY
 22:54:59,00:06:20,380294,544,96,22.46,HAPPY
 22:54:59,00:06:20,380456,543,96,21.48,HAPPY
 22:54:59,00:06:21,380619,544,96,22.95,HAPPY
 22:55:00,00:06:21,380781,543,96,24.9,HAPPY
 22:55:00,00:06:21,380944,545,96,25.39,HAPPY
 22:55:00,00:06:21,381107,546,96,24.9,HAPPY
 22:55:00,00:06:21,381270,546,96,26.86,HAPPY
 22:55:00,00:06:21,381432,544,96,26.86,HAPPY
 22:55:00,00:06:22,381594,542,96,26.86,HAPPY
 22:55:01,00:06:22,381757,544,96,24.41,HAPPY
 22:55:01,00:06:22,381920,542,96,21.48,HAPPY
 22:55:01,00:06:22,382083,547,96,25.88,HAPPY
 22:55:01,00:06:22,382244,548,96,24.9,HAPPY
 22:55:01,00:06:22,382407,548,96,22.46,HAPPY
 22:55:01,00:06:23,382570,546,96,22.46,HAPPY
 22:55:02,00:06:23,382733,545,96,21,HAPPY
 22:55:02,00:06:23,382895,546,96,23.44,HAPPY
 22:55:02,00:06:23,383057,544,95,26.86,HAPPY
 22:55:02,00:06:23,383220,547,95,25.39,HAPPY
 22:55:02,00:06:23,383383,547,95,23.93,HAPPY
 22:55:02,00:06:24,383545,547,95,24.9,HAPPY
 22:55:03,00:06:24,383708,546,97,25.39,HAPPY
 22:55:03,00:06:24,383870,543,97,39.06,HAPPY
 22:55:03,00:06:24,384033,543,97,24.41,HAPPY
 22:55:03,00:06:24,384195,543,97,21,HAPPY
 22:55:03,00:06:24,384358,547,97,26.37,HAPPY
 22:55:03,00:06:25,384521,546,94,23.44,HAPPY
 22:55:04,00:06:25,384684,547,94,28.32,HAPPY
 22:55:04,00:06:25,384845,544,94,22.95,HAPPY
 22:55:04,00:06:25,385008,543,94,36.62,HAPPY
 22:55:04,00:06:25,385171,543,94,26.86,HAPPY
 22:55:04,00:06:25,385334,542,89,20.51,HAPPY
 22:55:04,00:06:25,385497,545,89,22.95,HAPPY
 22:55:04,00:06:26,385658,544,89,22.95,HAPPY
 22:55:05,00:06:26,385821,546,89,21,HAPPY
 22:55:05,00:06:26,385984,541,85,24.9,HAPPY
 22:55:05,00:06:26,386147,542,85,21.48,HAPPY
 22:55:05,00:06:26,386309,540,85,24.9,HAPPY
 22:55:05,00:06:26,386471,540,85,21.97,HAPPY
 22:55:05,00:06:27,386634,544,85,22.95,HAPPY
 22:55:06,00:06:27,386797,544,86,32.23,HAPPY
 22:55:06,00:06:27,386959,547,86,24.41,HAPPY
 22:55:06,00:06:27,387122,544,86,24.41,HAPPY
 22:55:06,00:06:27,387284,545,86,21.97,HAPPY
 22:55:06,00:06:27,387447,543,86,23.93,HAPPY
 22:55:06,00:06:28,387609,544,86,23.44,HAPPY
 22:55:07,00:06:28,387772,546,86,21.97,HAPPY
 22:55:07,00:06:28,387935,545,86,23.93,HAPPY
 22:55:07,00:06:28,388098,548,87,22.46,HAPPY
 22:55:07,00:06:28,388259,544,87,27.34,HAPPY
 22:55:07,00:06:28,388422,546,87,23.93,HAPPY
 22:55:07,00:06:29,388585,542,88,20.51,HAPPY
 22:55:08,00:06:29,388748,544,90,21.48,HAPPY
 22:55:08,00:06:29,388911,544,90,31.25,HAPPY
 22:55:08,00:06:29,389072,544,90,28.81,HAPPY
 22:55:08,00:06:29,389235,546,90,20.51,HAPPY
 22:55:08,00:06:29,389398,544,93,26.37,HAPPY
 22:55:08,00:06:30,389561,544,93,33.2,HAPPY
 22:55:09,00:06:30,389723,542,93,24.9,HAPPY
 22:55:09,00:06:30,389885,544,93,21.48,HAPPY
 22:55:09,00:06:30,390048,544,94,26.37,HAPPY
 22:55:09,00:06:30,390211,545,94,26.86,HAPPY
 22:55:09,00:06:30,390373,546,94,22.46,HAPPY
 22:55:09,00:06:31,390536,545,94,25.39,HAPPY
 22:55:10,00:06:31,390699,545,94,21,HAPPY
 22:55:10,00:06:31,390861,543,94,23.93,HAPPY
 22:55:10,00:06:31,391023,544,94,22.95,HAPPY
 22:55:10,00:06:31,391186,543,94,26.37,HAPPY
 22:55:10,00:06:31,391349,546,94,20.02,HAPPY
 22:55:10,00:06:32,391512,545,96,27.34,HAPPY
 22:55:10,00:06:32,391673,547,96,22.95,HAPPY
 22:55:11,00:06:32,391836,544,102,23.44,HAPPY
 22:55:11,00:06:32,391999,541,102,39.55,HAPPY
 22:55:11,00:06:32,392162,542,110,24.9,HAPPY
 22:55:11,00:06:32,392325,541,110,20.51,HAPPY
 22:55:11,00:06:32,392487,545,110,21.97,HAPPY
 22:55:11,00:06:33,392649,544,110,21.48,HAPPY
 22:55:12,00:06:33,392812,546,110,31.25,HAPPY
 22:55:12,00:06:33,392975,542,109,24.9,HAPPY
 22:55:12,00:06:33,393138,542,109,24.41,HAPPY
 22:55:12,00:06:33,393300,541,109,27.83,HAPPY
 22:55:12,00:06:33,393463,541,109,22.95,HAPPY
 22:55:12,00:06:34,393625,544,110,27.34,HAPPY
 22:55:13,00:06:34,393788,544,110,27.34,HAPPY
 22:55:13,00:06:34,393951,546,110,27.34,HAPPY
 22:55:13,00:06:34,394114,543,110,24.41,HAPPY
 22:55:13,00:06:34,394276,542,106,29.3,HAPPY
 22:55:13,00:06:34,394439,543,106,24.41,HAPPY
 22:55:13,00:06:35,394601,543,106,26.86,HAPPY
 22:55:14,00:06:35,394764,545,106,25.88,HAPPY
 22:55:14,00:06:35,394927,545,98,22.95,HAPPY
 22:55:14,00:06:35,395089,547,98,27.34,HAPPY
 22:55:14,00:06:35,395252,544,98,26.86,HAPPY
 22:55:14,00:06:35,395414,543,98,33.2,HAPPY
 22:55:14,00:06:36,395577,542,97,26.37,HAPPY
 22:55:15,00:06:36,395740,542,97,25.39,HAPPY
 22:55:15,00:06:36,395902,544,97,22.46,HAPPY
 22:55:15,00:06:36,396064,544,97,29.3,HAPPY
 22:55:15,00:06:36,396227,544,98,27.83,HAPPY
 22:55:15,00:06:36,396390,542,98,23.44,HAPPY
 22:55:15,00:06:37,396553,544,104,36.13,HAPPY
 22:55:16,00:06:37,396716,542,104,25.39,HAPPY
 22:55:16,00:06:37,396877,542,112,38.09,HAPPY
 22:55:16,00:06:37,397040,541,112,27.34,HAPPY
 22:55:16,00:06:37,397203,541,112,23.93,HAPPY
 22:55:16,00:06:37,397366,545,112,22.95,HAPPY
 22:55:16,00:06:38,397529,541,107,22.95,HAPPY
 22:55:17,00:06:38,397691,542,107,25.88,HAPPY
 22:55:17,00:06:38,397853,540,107,22.95,HAPPY
 22:55:17,00:06:38,398016,541,102,24.9,HAPPY
 22:55:17,00:06:38,398179,541,102,25.88,HAPPY
 22:55:17,00:06:38,398342,542,102,27.83,HAPPY
 22:55:17,00:06:39,398503,545,102,32.23,HAPPY
 22:55:17,00:06:39,398666,542,104,26.86,HAPPY
 22:55:18,00:06:39,398829,543,104,26.86,HAPPY
 22:55:18,00:06:39,398992,541,104,27.34,HAPPY
 22:55:18,00:06:39,399155,542,104,21,HAPPY
 22:55:18,00:06:39,399318,542,104,27.34,HAPPY
 22:55:18,00:06:39,399479,542,104,26.86,HAPPY
 22:55:18,00:06:40,399642,545,104,23.44,HAPPY
 22:55:19,00:06:40,399805,527,104,39.06,HAPPY
 22:55:19,00:06:40,399968,542,104,27.34,HAPPY
 22:55:19,00:06:40,400130,538,104,22.46,HAPPY
 22:55:19,00:06:40,400292,530,104,24.9,HAPPY
 22:55:19,00:06:40,400455,542,104,46.39,HAPPY
 22:55:19,00:06:41,400618,541,104,23.93,HAPPY
 22:55:20,00:06:41,400781,542,104,25.88,HAPPY
 22:55:20,00:06:41,400944,540,104,23.93,HAPPY
 22:55:20,00:06:41,401105,541,104,21.48,HAPPY
 22:55:20,00:06:41,401268,538,106,21.97,HAPPY
 22:55:20,00:06:41,401431,539,106,22.95,HAPPY
 22:55:20,00:06:42,401594,539,106,21.48,HAPPY
 22:55:21,00:06:42,401757,538,106,23.93,HAPPY
 22:55:21,00:06:42,401920,541,106,23.44,HAPPY
 22:55:21,00:06:42,402081,540,106,24.41,HAPPY
 22:55:21,00:06:42,402244,541,106,22.46,HAPPY
 22:55:21,00:06:42,402407,540,101,27.34,HAPPY
 22:55:21,00:06:43,402570,540,101,26.37,HAPPY
 22:55:22,00:06:43,402733,541,101,175.29,HAPPY
 22:55:22,00:06:43,402894,541,101,26.37,HAPPY
 22:55:22,00:06:43,403057,543,101,27.34,HAPPY
 22:55:22,00:06:43,403220,541,94,27.34,HAPPY
 22:55:22,00:06:43,403383,541,94,23.93,HAPPY
 22:55:22,00:06:44,403546,539,94,25.39,HAPPY
 22:55:23,00:06:44,403707,540,94,21,HAPPY
 22:55:23,00:06:44,403870,541,94,23.44,HAPPY
 22:55:23,00:06:44,404033,542,94,27.83,HAPPY
 22:55:23,00:06:44,404196,542,94,25.88,HAPPY
 22:55:23,00:06:44,404359,541,94,35.64,HAPPY
 22:55:23,00:06:45,404520,541,93,24.41,HAPPY
 22:55:24,00:06:45,404683,539,93,25.88,HAPPY
 22:55:24,00:06:45,404846,540,93,24.41,HAPPY
 22:55:24,00:06:45,405009,541,93,25.39,HAPPY
 22:55:24,00:06:45,405171,541,93,27.83,HAPPY
 22:55:24,00:06:45,405334,542,93,25.39,HAPPY
 22:55:24,00:06:45,405496,542,93,22.46,HAPPY
 22:55:24,00:06:46,405659,540,93,27.34,HAPPY
 22:55:25,00:06:46,405821,538,93,24.9,HAPPY
 22:55:25,00:06:46,405984,539,93,26.37,HAPPY
 22:55:25,00:06:46,406147,539,93,20.51,HAPPY
 22:55:25,00:06:46,406309,548,93,23.93,HAPPY
 22:55:25,00:06:46,406472,541,93,21.48,HAPPY
 22:55:25,00:06:47,406634,541,93,23.93,HAPPY
 22:55:26,00:06:47,406797,539,93,25.39,HAPPY
 22:55:26,00:06:47,406960,539,93,21.48,HAPPY
 22:55:26,00:06:47,407122,539,93,22.46,HAPPY
 22:55:26,00:06:47,407284,537,93,27.83,HAPPY
 22:55:26,00:06:47,407447,541,93,25.88,HAPPY
 22:55:26,00:06:48,407610,540,93,48.83,HAPPY
 22:55:27,00:06:48,407773,542,91,24.9,HAPPY
 22:55:27,00:06:48,407936,540,91,27.83,HAPPY
 22:55:27,00:06:48,408097,539,91,24.41,HAPPY
 22:55:27,00:06:48,408260,537,91,25.39,HAPPY
 22:55:27,00:06:48,408423,538,89,26.86,HAPPY
 22:55:27,00:06:49,408586,541,89,33.2,HAPPY
 22:55:28,00:06:49,408748,540,89,27.34,HAPPY
 22:55:28,00:06:49,408910,542,89,22.95,HAPPY
 22:55:28,00:06:49,409073,539,89,26.37,HAPPY
 22:55:28,00:06:49,409236,540,89,22.95,HAPPY
 22:55:28,00:06:49,409398,537,89,23.93,HAPPY
 22:55:28,00:06:50,409561,537,89,22.46,HAPPY
 22:55:29,00:06:50,409723,540,89,21,HAPPY
 22:55:29,00:06:50,409886,539,89,28.32,HAPPY
 22:55:29,00:06:50,410048,542,89,23.44,HAPPY
 22:55:29,00:06:50,410211,538,89,23.93,HAPPY
 22:55:29,00:06:50,410374,539,93,28.81,HAPPY
 22:55:29,00:06:51,410536,537,98,27.83,HAPPY
 22:55:30,00:06:51,410698,538,98,23.44,HAPPY
 22:55:30,00:06:51,410861,539,98,21,HAPPY
 22:55:30,00:06:51,411024,540,100,25.88,HAPPY
 22:55:30,00:06:51,411187,542,100,21.97,HAPPY
 22:55:30,00:06:51,411350,539,100,27.34,HAPPY
 22:55:30,00:06:52,411512,539,100,25.88,HAPPY
 22:55:31,00:06:52,411674,538,100,24.41,HAPPY
 22:55:31,00:06:52,411837,537,100,22.95,HAPPY
 22:55:31,00:06:52,412000,539,100,22.95,HAPPY
 22:55:31,00:06:52,412163,539,100,24.9,HAPPY
 22:55:31,00:06:52,412325,541,102,24.9,HAPPY
 22:55:31,00:06:52,412487,537,102,26.86,HAPPY
 22:55:31,00:06:53,412650,538,102,21.48,HAPPY
 22:55:32,00:06:53,412813,536,103,24.9,HAPPY
 22:55:32,00:06:53,412976,536,103,27.83,HAPPY
 22:55:32,00:06:53,413138,537,103,23.44,HAPPY
 22:55:32,00:06:53,413301,538,103,31.25,HAPPY
 22:55:32,00:06:53,413464,540,105,27.34,HAPPY
 22:55:32,00:06:54,413626,536,105,27.83,HAPPY
 22:55:33,00:06:54,413789,537,105,23.93,HAPPY
 22:55:33,00:06:54,413952,535,105,22.46,HAPPY
 22:55:33,00:06:54,414114,536,106,27.83,HAPPY
 22:55:33,00:06:54,414277,521,106,23.44,HAPPY
 22:55:33,00:06:54,414440,537,106,27.83,HAPPY
 22:55:33,00:06:55,414602,540,106,25.39,HAPPY
 22:55:34,00:06:55,414765,537,107,27.83,HAPPY
 22:55:34,00:06:55,414927,536,107,22.95,HAPPY
 22:55:34,00:06:55,415090,535,107,23.44,HAPPY
 22:55:34,00:06:55,415252,535,107,31.74,HAPPY
 22:55:34,00:06:55,415415,538,107,27.83,HAPPY
 22:55:34,00:06:56,415578,538,107,34.18,HAPPY
 22:55:35,00:06:56,415740,540,107,24.41,HAPPY
 22:55:35,00:06:56,415903,537,107,23.44,HAPPY
 22:55:35,00:06:56,416066,538,107,25.88,HAPPY
 22:55:35,00:06:56,416228,534,101,26.86,HAPPY
 22:55:35,00:06:56,416391,537,101,24.9,HAPPY
 22:55:35,00:06:57,416553,537,101,27.83,HAPPY
 22:55:36,00:06:57,416716,540,101,22.95,HAPPY
 22:55:36,00:06:57,416878,544,94,27.34,HAPPY
 22:55:36,00:06:57,417041,541,94,26.37,HAPPY
 22:55:36,00:06:57,417204,542,94,27.83,HAPPY
 22:55:36,00:06:57,417367,539,96,21.97,HAPPY
 22:55:36,00:06:58,417528,541,102,25.88,HAPPY
 22:55:37,00:06:58,417691,540,102,31.25,HAPPY
 22:55:37,00:06:58,417854,541,102,24.41,HAPPY
 22:55:37,00:06:58,418017,538,102,23.44,HAPPY
 22:55:37,00:06:58,418180,536,102,30.76,HAPPY
 22:55:37,00:06:58,418341,536,99,23.93,HAPPY
 22:55:37,00:06:59,418504,535,99,27.83,HAPPY
 22:55:38,00:06:59,418667,535,99,27.83,HAPPY
 22:55:38,00:06:59,418830,534,99,46.39,HAPPY
 22:55:38,00:06:59,418992,540,98,27.83,HAPPY
 22:55:38,00:06:59,419154,543,98,24.41,HAPPY
 22:55:38,00:06:59,419317,541,98,26.86,HAPPY
 22:55:38,00:06:59,419480,540,98,25.88,HAPPY
 22:55:38,00:07:00,419643,540,98,29.79,HAPPY
 22:55:39,00:07:00,419805,539,98,27.83,HAPPY
 22:55:39,00:07:00,419968,537,98,24.9,HAPPY
 22:55:39,00:07:00,420130,542,99,26.37,HAPPY
 22:55:39,00:07:00,420293,540,99,22.46,HAPPY
 22:55:39,00:07:00,420455,541,99,26.37,HAPPY
 22:55:39,00:07:01,420618,539,99,26.86,HAPPY
 22:55:40,00:07:01,420781,539,100,27.83,HAPPY
 22:55:40,00:07:01,420943,537,100,23.44,HAPPY
 22:55:40,00:07:01,421106,534,100,22.95,HAPPY
 22:55:40,00:07:01,421269,543,101,27.83,HAPPY
 22:55:40,00:07:01,421431,541,101,39.06,HAPPY
 22:55:40,00:07:02,421594,543,101,25.39,HAPPY
 22:55:41,00:07:02,421756,541,101,44.43,HAPPY
 22:55:41,00:07:02,421919,540,105,28.81,HAPPY
 22:55:41,00:07:02,422082,540,105,28.32,HAPPY
 22:55:41,00:07:02,422244,540,105,44.43,HAPPY
 22:55:41,00:07:02,422407,543,107,25.88,HAPPY
 22:55:41,00:07:03,422569,542,107,29.79,HAPPY
 22:55:42,00:07:03,422732,545,107,25.39,HAPPY
 22:55:42,00:07:03,422894,541,107,29.3,HAPPY
 22:55:42,00:07:03,423057,541,104,27.34,HAPPY
 22:55:42,00:07:03,423220,539,104,26.37,HAPPY
 22:55:42,00:07:03,423383,539,104,42.97,HAPPY
 22:55:42,00:07:04,423545,541,99,28.32,HAPPY
 22:55:43,00:07:04,423707,542,99,22.95,HAPPY
 22:55:43,00:07:04,423870,544,99,26.37,HAPPY
 22:55:43,00:07:04,424033,540,99,23.93,HAPPY
 22:55:43,00:07:04,424196,541,102,24.41,HAPPY
 22:55:43,00:07:04,424357,540,102,28.32,HAPPY
 22:55:43,00:07:05,424520,542,102,24.41,HAPPY
 22:55:44,00:07:05,424683,543,104,26.37,HAPPY
 22:55:44,00:07:05,424846,544,104,22.46,HAPPY
 22:55:44,00:07:05,425009,544,104,24.9,HAPPY
 22:55:44,00:07:05,425171,540,104,36.62,HAPPY
 22:55:44,00:07:05,425333,539,104,26.86,HAPPY
 22:55:44,00:07:05,425496,535,104,27.34,HAPPY
 22:55:44,00:07:06,425659,536,104,25.39,HAPPY
 22:55:45,00:07:06,425822,536,106,28.32,HAPPY
 22:55:45,00:07:06,425985,537,106,28.32,HAPPY
 22:55:45,00:07:06,426147,540,106,24.9,HAPPY
 22:55:45,00:07:06,426309,537,106,28.32,HAPPY
 22:55:45,00:07:06,426472,538,106,33.69,HAPPY
 22:55:45,00:07:07,426635,536,106,24.9,HAPPY
 22:55:46,00:07:07,426798,538,106,21.48,HAPPY
 22:55:46,00:07:07,426960,538,107,27.83,HAPPY
 22:55:46,00:07:07,427122,539,107,25.88,HAPPY
 22:55:46,00:07:07,427285,541,107,27.83,HAPPY
 22:55:46,00:07:07,427448,537,107,27.83,HAPPY
 22:55:46,00:07:08,427611,535,107,24.9,HAPPY
 22:55:47,00:07:08,427773,535,107,22.46,HAPPY
 22:55:47,00:07:08,427935,535,107,25.39,HAPPY
 22:55:47,00:07:08,428098,530,108,26.86,HAPPY
 22:55:47,00:07:08,428261,534,108,24.9,HAPPY
 22:55:47,00:07:08,428424,534,108,43.46,HAPPY
 22:55:47,00:07:09,428585,535,108,24.9,HAPPY
 22:55:48,00:07:09,428748,536,108,28.32,HAPPY
 22:55:48,00:07:09,428911,536,108,44.43,HAPPY
 22:55:48,00:07:09,429074,537,109,27.83,HAPPY
 22:55:48,00:07:09,429237,537,109,29.3,HAPPY
 22:55:48,00:07:09,429400,539,109,34.67,HAPPY
 22:55:48,00:07:10,429561,538,110,26.86,HAPPY
 22:55:49,00:07:10,429724,540,110,26.86,HAPPY
 22:55:49,00:07:10,429887,538,110,22.95,HAPPY
 22:55:49,00:07:10,430050,536,110,25.88,HAPPY
 22:55:49,00:07:10,430213,537,110,27.83,HAPPY
 22:55:49,00:07:10,430375,537,110,28.81,HAPPY
 22:55:49,00:07:11,430538,540,110,39.06,HAPPY
 22:55:50,00:07:11,430700,541,111,28.81,HAPPY
 22:55:50,00:07:11,430863,541,111,27.83,HAPPY
 22:55:50,00:07:11,431026,539,111,24.9,HAPPY
 22:55:50,00:07:11,431188,538,111,21.97,HAPPY
 22:55:50,00:07:11,431351,539,109,27.34,HAPPY
 22:55:50,00:07:12,431514,537,109,24.9,HAPPY
 22:55:51,00:07:12,431676,541,109,28.81,HAPPY
 22:55:51,00:07:12,431839,541,109,25.88,HAPPY
 22:55:51,00:07:12,432002,541,108,26.37,HAPPY
 22:55:51,00:07:12,432164,538,108,207.03,HAPPY
 22:55:51,00:07:12,432327,539,108,21.48,HAPPY
 22:55:51,00:07:12,432489,541,109,26.37,HAPPY
 22:55:51,00:07:13,432652,541,109,29.3,HAPPY
 22:55:52,00:07:13,432815,544,112,25.39,HAPPY
 22:55:52,00:07:13,432977,544,112,26.86,HAPPY
 22:55:52,00:07:13,433140,547,119,22.95,HAPPY
 22:55:52,00:07:13,433302,544,119,29.3,HAPPY
 22:55:52,00:07:13,433465,544,119,22.95,HAPPY
 22:55:52,00:07:14,433628,542,118,27.83,HAPPY
 22:55:53,00:07:14,433790,542,118,26.37,HAPPY
 22:55:53,00:07:14,433953,542,118,27.83,HAPPY
 22:55:53,00:07:14,434116,544,120,28.81,HAPPY
 22:55:53,00:07:14,434279,548,120,24.41,HAPPY
 22:55:53,00:07:14,434442,543,124,26.86,HAPPY
 22:55:53,00:07:15,434604,543,124,23.93,HAPPY
 22:55:57,00:07:18,437951,545,121,28.81,HAPPY
 22:55:57,00:07:18,438114,549,121,24.9,HAPPY
 22:55:58,00:07:19,438944,544,122,29.3,HAPPY
 22:55:58,00:07:19,439107,547,122,24.41,HAPPY
 22:55:58,00:07:19,439270,547,122,26.86,HAPPY
 22:55:58,00:07:19,439433,549,120,22.95,HAPPY
 22:55:58,00:07:20,439595,547,120,27.34,HAPPY
 22:55:59,00:07:20,439757,548,120,26.37,HAPPY
 22:55:59,00:07:20,439920,546,120,26.86,HAPPY
 22:55:59,00:07:20,440083,535,120,30.76,HAPPY
 22:55:59,00:07:20,440246,548,118,25.88,HAPPY
 22:55:59,00:07:20,440408,547,118,23.44,HAPPY
 22:55:59,00:07:21,440570,550,118,28.81,HAPPY
 22:56:00,00:07:21,440733,547,118,29.79,HAPPY
 22:56:00,00:07:21,440896,548,118,23.44,HAPPY
 22:56:00,00:07:21,441059,545,115,24.9,HAPPY
 22:56:00,00:07:21,441222,545,115,24.9,HAPPY
 22:56:00,00:07:21,441383,546,115,29.3,HAPPY
 22:56:00,00:07:22,441546,545,115,25.88,HAPPY
 22:56:01,00:07:22,441709,547,111,27.83,HAPPY
 22:56:01,00:07:22,441872,546,111,22.95,HAPPY
 22:56:01,00:07:22,442035,547,111,24.9,HAPPY
 22:56:01,00:07:22,442198,545,111,26.86,HAPPY
 22:56:01,00:07:22,442359,545,111,27.34,HAPPY
 22:56:01,00:07:23,442522,546,107,25.88,HAPPY
 22:56:02,00:07:23,442685,548,107,26.86,HAPPY
 22:56:02,00:07:23,442848,549,107,26.86,HAPPY
 22:56:02,00:07:23,443010,547,107,25.88,HAPPY
 22:56:02,00:07:23,443172,547,105,25.88,HAPPY
 22:56:02,00:07:23,443335,544,105,28.32,HAPPY
